Performing system checks...

System check identified no issues (0 silenced).
/usr/local/lib/python3.10/dist-packages/whitenoise/base.py:109: UserWarning: No directory at: /home/web/sempregreen/staticfiles/
  warnings.warn(f"No directory at: {root}")
August 02, 2023 - 00:31:46
Django version 4.2, using settings 'sempregreen.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

[02/Aug/2023 01:51:11] "GET /assets/fa/fa-regular-400-1b0575debccdaafaea70531e1611993c11aed44b87161184b18e8ff4f34639f2.ttf HTTP/1.0" 404 179
[02/Aug/2023 01:51:12] "GET /favicon.ico HTTP/1.0" 404 179
[02/Aug/2023 01:51:18] "GET /odds HTTP/1.0" 200 509290
[02/Aug/2023 01:51:27] "GET /odds HTTP/1.0" 200 509290
[02/Aug/2023 01:51:35] "GET /odds HTTP/1.0" 200 509290
[02/Aug/2023 01:51:39] "GET /refresh HTTP/1.0" 302 0
[02/Aug/2023 01:51:40] "GET /dashboard HTTP/1.0" 200 56682
[02/Aug/2023 01:51:40] "GET /static/banner-mobile.png HTTP/1.0" 304 0
[02/Aug/2023 01:51:40] "GET /static/banner-desktop.png HTTP/1.0" 304 0
[02/Aug/2023 01:51:41] "GET /odds HTTP/1.0" 200 509193
[02/Aug/2023 01:52:17] "GET / HTTP/1.0" 302 0
[02/Aug/2023 01:52:17] "GET /dashboard HTTP/1.0" 200 56110
[02/Aug/2023 01:52:18] "GET /static/banner-desktop.png HTTP/1.0" 304 0
[02/Aug/2023 01:52:18] "GET /static/banner-mobile.png HTTP/1.0" 304 0
[02/Aug/2023 01:52:18] "GET /odds HTTP/1.0" 200 98811
[02/Aug/2023 01:52:19] "GET /favicon.ico HTTP/1.0" 404 179
[02/Aug/2023 01:52:21] "POST /dashboard HTTP/1.0" 302 0
[02/Aug/2023 01:52:21] "GET /dashboard HTTP/1.0" 200 56110
[02/Aug/2023 01:52:22] "GET /odds HTTP/1.0" 200 98811
[02/Aug/2023 01:52:35] "POST /dashboard HTTP/1.0" 302 0
[02/Aug/2023 01:52:35] "GET /dashboard HTTP/1.0" 200 56103
[02/Aug/2023 01:52:36] "GET /odds HTTP/1.0" 200 55148
[02/Aug/2023 01:56:05] "GET /calc/kKG4AY9_7dE/Bet365/Betano HTTP/1.0" 200 41497
[02/Aug/2023 01:56:05] "GET /static/js HTTP/1.0" 304 0
[02/Aug/2023 01:56:05] "GET /static/app-base-f3fc6be3261b2fab9abc0f065db5730eacd9bd433fa7c9a1716ab338b343100f.css HTTP/1.0" 304 0
[02/Aug/2023 01:56:06] "GET /static/application-2297659ed3e1301563b184adae007e911d7e5da19eaf8bde0f9c421e7617da26.js HTTP/1.0" 304 0
[02/Aug/2023 01:56:06] "GET /static/logo-riscozero.png HTTP/1.0" 304 0
[02/Aug/2023 01:56:06] "GET /assets/fa/fa-regular-400-5f9d60dfa847591e27ebc1b76f6ed87529dbc57382055b8a170cff951013a5fa.woff2 HTTP/1.0" 404 179
[02/Aug/2023 01:56:06] "GET /assets/fa/fa-solid-900-556213d68f2f3386a34135c07ea432d252682ac7deecc5eb9c9c23a194e83415.woff2 HTTP/1.0" 404 179
[02/Aug/2023 01:56:07] "GET /assets/fa/fa-regular-400-b6aa358482b93fae5bc03c264f4cdf5372aeb4bd6d0214e4ba7e697bf3501ff0.woff HTTP/1.0" 404 179
